Store,Month,Year,Open,Promo,Sales,PromoRatio
20,5,2013,23,13,176905,0.5652173913043478
20,4,2015,24,12,204421,0.5
20,4,2014,21,12,178176,0.5714285714285714
20,4,2013,25,12,185919,0.48
20,3,2015,26,12,217848,0.46153846153846156
20,3,2014,26,11,194881,0.4230769230769231
20,3,2013,25,15,182771,0.6
20,2,2015,24,10,180365,0.4166666666666667
20,2,2014,24,10,181097,0.4166666666666667
20,2,2013,24,10,159330,0.4166666666666667
20,1,2015,25,15,192249,0.6
20,1,2014,25,10,184281,0.4
20,1,2013,26,10,177144,0.38461538461538464
20,12,2015,0,0,0,
20,12,2014,0,0,0,
20,12,2013,24,10,205660,0.4166666666666667
20,11,2015,0,0,0,
20,11,2014,0,0,0,
20,11,2013,25,10,195272,0.4
20,10,2015,0,0,0,
20,10,2014,0,0,0,
20,10,2013,26,10,200478,0.38461538461538464
20,9,2015,0,0,0,
20,9,2014,0,0,0,
20,9,2013,25,10,180824,0.4
20,8,2015,0,0,0,
20,8,2014,0,0,0,
20,8,2013,26,12,197825,0.46153846153846156
21,7,2015,27,13,158101,0.48148148148148145
21,7,2014,27,13,151182,0.48148148148148145
21,7,2013,27,13,149023,0.48148148148148145
21,6,2015,25,12,148215,0.48
21,6,2014,23,11,134677,0.4782608695652174
21,6,2013,25,10,122195,0.4
21,5,2015,23,11,131392,0.4782608695652174
21,5,2014,25,12,138707,0.48
21,5,2013,23,13,122331,0.5652173913043478
21,4,2015,24,12,140701,0.5
21,4,2014,24,12,137728,0.5
21,4,2013,25,12,127896,0.48
21,3,2015,26,12,155446,0.46153846153846156
21,3,2014,26,11,139395,0.4230769230769231
21,3,2013,25,15,141865,0.6
21,2,2015,24,10,125724,0.4166666666666667
21,2,2014,24,10,128952,0.4166666666666667
21,2,2013,24,10,112884,0.4166666666666667
21,1,2015,25,15,138108,0.6
21,1,2014,25,10,133884,0.4
21,1,2013,26,10,129984,0.38461538461538464
21,12,2015,0,0,0,
21,12,2014,25,10,164143,0.4
21,12,2013,24,10,157263,0.4166666666666667
21,11,2015,0,0,0,
21,11,2014,24,15,146608,0.625
21,11,2013,25,10,130061,0.4
21,10,2015,0,0,0,
21,10,2014,26,13,130963,0.5
21,10,2013,26,10,130910,0.38461538461538464
21,9,2015,0,0,0,
21,9,2014,26,12,140565,0.46153846153846156
21,9,2013,25,10,127918,0.4
21,8,2015,0,0,0,
21,8,2014,26,11,136975,0.4230769230769231
21,8,2013,27,12,125967,0.4444444444444444
22,7,2015,27,13,130393,0.48148148148148145
22,7,2014,0,0,0,
22,7,2013,27,13,121456,0.48148148148148145
22,6,2015,25,12,126742,0.48
22,6,2014,23,11,105756,0.4782608695652174
22,6,2013,25,10,104043,0.4
22,5,2015,23,11,109225,0.4782608695652174
22,5,2014,25,12,112713,0.48
22,5,2013,23,13,107045,0.5652173913043478
22,4,2015,24,12,111696,0.5
22,4,2014,24,12,108739,0.5
22,4,2013,25,12,103608,0.48
22,3,2015,26,12,118192,0.46153846153846156
22,3,2014,26,11,109143,0.4230769230769231
22,3,2013,25,15,112824,0.6
22,2,2015,23,10,99936,0.43478260869565216
22,2,2014,23,10,102426,0.43478260869565216
22,2,2013,23,10,101622,0.43478260869565216
22,1,2015,25,15,117068,0.6
22,1,2014,25,10,108934,0.4
22,1,2013,26,10,106067,0.38461538461538464
22,12,2015,0,0,0,
22,12,2014,0,0,0,
22,12,2013,24,10,139350,0.4166666666666667
22,11,2015,0,0,0,
22,11,2014,0,0,0,
22,11,2013,25,10,115508,0.4
22,10,2015,0,0,0,
22,10,2014,0,0,0,
22,10,2013,26,10,109948,0.38461538461538464
22,9,2015,0,0,0,
22,9,2014,0,0,0,
22,9,2013,25,10,105199,0.4
22,8,2015,0,0,0,
22,8,2014,0,0,0,
22,8,2013,26,12,113873,0.46153846153846156
23,7,2015,27,13,150085,0.48148148148148145
23,7,2014,27,13,147952,0.48148148148148145
23,7,2013,27,13,146600,0.48148148148148145
23,6,2015,25,12,144668,0.48
23,6,2014,23,11,133602,0.4782608695652174
23,6,2013,25,10,124591,0.4
23,5,2015,23,11,132243,0.4782608695652174
23,5,2014,25,12,134415,0.48
23,5,2013,23,13,135017,0.5652173913043478
23,4,2015,24,12,139801,0.5
23,4,2014,24,12,138923,0.5
23,4,2013,25,12,129598,0.48
23,3,2015,26,12,143894,0.46153846153846156
23,3,2014,26,11,140928,0.4230769230769231
23,3,2013,25,15,148676,0.6
23,2,2015,24,10,124436,0.4166666666666667
23,2,2014,24,10,129049,0.4166666666666667
23,2,2013,24,10,128608,0.4166666666666667
23,1,2015,26,15,140543,0.5769230769230769
23,1,2014,26,10,135535,0.38461538461538464
23,1,2013,26,10,132385,0.38461538461538464
23,12,2015,0,0,0,
23,12,2014,25,10,169318,0.4
23,12,2013,24,10,172918,0.4166666666666667
23,11,2015,0,0,0,
23,11,2014,24,15,141275,0.625
23,11,2013,25,10,141438,0.4
23,10,2015,0,0,0,
23,10,2014,26,13,134402,0.5
23,10,2013,26,10,131274,0.38461538461538464
23,9,2015,0,0,0,
23,9,2014,26,12,131966,0.46153846153846156
23,9,2013,25,10,122877,0.4
23,8,2015,0,0,0,
23,8,2014,26,11,134478,0.4230769230769231
23,8,2013,27,12,138804,0.4444444444444444
24,7,2015,27,13,258567,0.48148148148148145
24,7,2014,27,13,239740,0.48148148148148145
24,7,2013,27,13,249329,0.48148148148148145
24,6,2015,25,12,267591,0.48
24,6,2014,23,11,222502,0.4782608695652174
24,6,2013,25,10,216366,0.4
24,5,2015,23,11,236509,0.4782608695652174
24,5,2014,25,12,216275,0.48
24,5,2013,23,13,220720,0.5652173913043478
24,4,2015,24,12,245232,0.5
24,4,2014,24,12,220228,0.5
24,4,2013,25,12,219025,0.48
24,3,2015,26,12,266772,0.46153846153846156
24,3,2014,26,11,229483,0.4230769230769231
24,3,2013,25,15,243457,0.6
24,2,2015,24,10,224716,0.4166666666666667
24,2,2014,24,10,216860,0.4166666666666667
24,2,2013,24,10,208675,0.4166666666666667
24,1,2015,26,15,244156,0.5769230769230769
24,1,2014,26,10,229639,0.38461538461538464
24,1,2013,26,10,211069,0.38461538461538464
24,12,2015,0,0,0,
24,12,2014,25,10,306814,0.4
24,12,2013,24,10,293351,0.4166666666666667
24,11,2015,0,0,0,
24,11,2014,24,15,238269,0.625
24,11,2013,25,10,228936,0.4
24,10,2015,0,0,0,
24,10,2014,26,13,230789,0.5
24,10,2013,26,10,217500,0.38461538461538464
24,9,2015,0,0,0,
24,9,2014,26,12,237615,0.46153846153846156
24,9,2013,25,10,210762,0.4
24,8,2015,0,0,0,
24,8,2014,26,11,233672,0.4230769230769231
24,8,2013,27,12,228856,0.4444444444444444
25,7,2015,27,13,277207,0.48148148148148145
25,7,2014,27,13,279797,0.48148148148148145
25,7,2013,27,13,308440,0.48148148148148145
25,6,2015,25,12,280229,0.48
25,6,2014,23,11,257372,0.4782608695652174
25,6,2013,25,10,265370,0.4
25,5,2015,23,11,265038,0.4782608695652174
25,5,2014,25,12,270605,0.48
25,5,2013,23,13,314546,0.5652173913043478
25,4,2015,24,12,270901,0.5
25,4,2014,24,12,262410,0.5
25,4,2013,25,12,334527,0.48
25,3,2015,26,12,286060,0.46153846153846156
25,3,2014,25,11,256267,0.44
25,3,2013,25,15,302119,0.6
25,2,2015,23,10,246316,0.43478260869565216
25,2,2014,15,10,185649,0.6666666666666666
25,2,2013,23,10,256058,0.43478260869565216
25,1,2015,26,15,280376,0.5769230769230769
25,1,2014,11,10,118915,0.9090909090909091
25,1,2013,26,10,279981,0.38461538461538464
25,12,2015,0,0,0,
25,12,2014,25,10,307666,0.4
25,12,2013,24,10,316610,0.4166666666666667
25,11,2015,0,0,0,
25,11,2014,24,15,271295,0.625
25,11,2013,25,10,283487,0.4
25,10,2015,0,0,0,
25,10,2014,26,13,272661,0.5
25,10,2013,26,10,274544,0.38461538461538464
25,9,2015,0,0,0,
25,9,2014,26,12,262123,0.46153846153846156
25,9,2013,25,10,257732,0.4
25,8,2015,0,0,0,
25,8,2014,26,11,259683,0.4230769230769231
25,8,2013,27,12,272573,0.4444444444444444
26,7,2015,27,13,187136,0.48148148148148145
26,7,2014,27,13,177051,0.48148148148148145
26,7,2013,27,13,179680,0.48148148148148145
26,6,2015,26,12,181339,0.46153846153846156
26,6,2014,24,11,168221,0.4583333333333333
26,6,2013,25,10,148291,0.4
26,5,2015,23,11,165474,0.4782608695652174
26,5,2014,25,12,166646,0.48
26,5,2013,24,13,164290,0.5416666666666666
26,4,2015,24,12,172536,0.5
26,4,2014,24,12,166498,0.5
26,4,2013,25,12,153940,0.48
26,3,2015,26,12,176786,0.46153846153846156
26,3,2014,26,11,160171,0.4230769230769231
26,3,2013,25,15,175687,0.6
26,2,2015,24,10,154459,0.4166666666666667
26,2,2014,24,10,153359,0.4166666666666667
26,2,2013,24,10,141494,0.4166666666666667
26,1,2015,26,15,177090,0.5769230769230769
26,1,2014,26,10,157360,0.38461538461538464
26,1,2013,26,10,151230,0.38461538461538464
26,12,2015,0,0,0,
26,12,2014,25,10,213641,0.4
26,12,2013,24,10,209683,0.4166666666666667
26,11,2015,0,0,0,
26,11,2014,25,15,188021,0.6
26,11,2013,26,10,165733,0.38461538461538464
26,10,2015,0,0,0,
26,10,2014,25,13,164681,0.52
26,10,2013,25,10,147840,0.4
26,9,2015,0,0,0,
26,9,2014,26,12,169219,0.46153846153846156
26,9,2013,25,10,146721,0.4
26,8,2015,0,0,0,
26,8,2014,26,11,166828,0.4230769230769231
26,8,2013,27,12,166161,0.4444444444444444
27,7,2015,27,13,246576,0.48148148148148145
27,7,2014,27,13,248093,0.48148148148148145
27,7,2013,27,13,263471,0.48148148148148145
27,6,2015,25,12,268738,0.48
27,6,2014,23,11,242467,0.4782608695652174
27,6,2013,25,10,212528,0.4
27,5,2015,23,11,228857,0.4782608695652174
27,5,2014,25,12,228966,0.48
27,5,2013,23,13,218839,0.5652173913043478
27,4,2015,24,12,242432,0.5
27,4,2014,24,12,231164,0.5
27,4,2013,25,12,219189,0.48
27,3,2015,26,12,256631,0.46153846153846156
27,3,2014,26,11,244782,0.4230769230769231
27,3,2013,25,15,245175,0.6
27,2,2015,24,10,221328,0.4166666666666667
27,2,2014,24,10,216982,0.4166666666666667
27,2,2013,24,10,203744,0.4166666666666667
27,1,2015,26,15,240605,0.5769230769230769
27,1,2014,26,10,234347,0.38461538461538464
27,1,2013,26,10,226004,0.38461538461538464
27,12,2015,0,0,0,
27,12,2014,25,10,295570,0.4
27,12,2013,24,10,300169,0.4166666666666667
27,11,2015,0,0,0,
27,11,2014,24,15,250484,0.625
27,11,2013,25,10,230313,0.4
27,10,2015,0,0,0,
27,10,2014,26,13,227794,0.5
27,10,2013,26,10,221174,0.38461538461538464
27,9,2015,0,0,0,
27,9,2014,26,12,240430,0.46153846153846156
27,9,2013,25,10,212316,0.4
27,8,2015,0,0,0,
27,8,2014,26,11,230250,0.4230769230769231
27,8,2013,27,12,234391,0.4444444444444444
28,7,2015,27,13,127262,0.48148148148148145
28,7,2014,27,13,147560,0.48148148148148145
28,7,2013,27,13,151673,0.48148148148148145
28,6,2015,26,12,125096,0.46153846153846156
28,6,2014,24,11,133655,0.4583333333333333
28,6,2013,25,10,128870,0.4
28,5,2015,23,11,105990,0.4782608695652174
28,5,2014,25,12,136298,0.48
28,5,2013,24,13,133899,0.5416666666666666
28,4,2015,24,12,115511,0.5
28,4,2014,24,12,140062,0.5
28,4,2013,25,12,131917,0.48
28,3,2015,26,12,119874,0.46153846153846156
28,3,2014,26,11,134501,0.4230769230769231
28,3,2013,25,15,146206,0.6
28,2,2015,24,10,115174,0.4166666666666667
28,2,2014,24,10,125348,0.4166666666666667
28,2,2013,24,10,125013,0.4166666666666667
28,1,2015,25,15,112222,0.6
28,1,2014,25,10,129254,0.4
28,1,2013,26,10,135013,0.38461538461538464
28,12,2015,0,0,0,
28,12,2014,25,10,143940,0.4
28,12,2013,24,10,175981,0.4166666666666667
28,11,2015,0,0,0,
28,11,2014,25,15,107530,0.6
28,11,2013,26,10,142798,0.38461538461538464
28,10,2015,0,0,0,
28,10,2014,25,13,119427,0.52
28,10,2013,25,10,129759,0.4
28,9,2015,0,0,0,
28,9,2014,25,12,141844,0.48
28,9,2013,25,10,128954,0.4
28,8,2015,0,0,0,
28,8,2014,18,11,129628,0.6111111111111112
28,8,2013,27,12,140691,0.4444444444444444
29,7,2015,27,13,206702,0.48148148148148145
29,7,2014,27,13,195739,0.48148148148148145
29,7,2013,27,13,178610,0.48148148148148145
29,6,2015,25,12,224459,0.48
29,6,2014,23,11,181123,0.4782608695652174
29,6,2013,25,10,146216,0.4
29,5,2015,23,11,202413,0.4782608695652174
29,5,2014,25,12,190118,0.48
29,5,2013,23,13,148089,0.5652173913043478
29,4,2015,24,12,211686,0.5
29,4,2014,24,12,182450,0.5
29,4,2013,25,12,153148,0.48
29,3,2015,26,12,224915,0.46153846153846156
29,3,2014,26,11,187727,0.4230769230769231
29,3,2013,25,15,171821,0.6
29,2,2015,24,10,188706,0.4166666666666667
29,2,2014,24,10,171074,0.4166666666666667
29,2,2013,24,10,149329,0.4166666666666667
29,1,2015,26,15,209077,0.5769230769230769
29,1,2014,26,10,177373,0.38461538461538464
29,1,2013,26,10,150114,0.38461538461538464
29,12,2015,0,0,0,
29,12,2014,25,10,239001,0.4
29,12,2013,24,10,201456,0.4166666666666667
29,11,2015,0,0,0,
29,11,2014,24,15,207786,0.625
29,11,2013,25,10,170890,0.4
29,10,2015,0,0,0,
29,10,2014,26,13,193362,0.5
29,10,2013,26,10,166356,0.38461538461538464
29,9,2015,0,0,0,
29,9,2014,26,12,198349,0.46153846153846156
29,9,2013,25,10,155499,0.4
29,8,2015,0,0,0,
29,8,2014,26,11,188568,0.4230769230769231
29,8,2013,27,12,165004,0.4444444444444444
30,7,2015,27,13,106782,0.48148148148148145
30,7,2014,27,13,129248,0.48148148148148145
30,7,2013,27,13,170321,0.48148148148148145
30,6,2015,25,12,108957,0.48
30,6,2014,23,11,120594,0.4782608695652174
30,6,2013,25,10,143377,0.4
30,5,2015,23,11,104244,0.4782608695652174
30,5,2014,25,12,123461,0.48
30,5,2013,23,13,150177,0.5652173913043478
30,4,2015,24,12,104408,0.5
30,4,2014,24,12,120676,0.5
30,4,2013,25,12,150062,0.48
30,3,2015,26,12,120414,0.46153846153846156
30,3,2014,25,11,126902,0.44
30,3,2013,25,15,162196,0.6
30,2,2015,23,10,102911,0.43478260869565216
30,2,2014,24,10,136447,0.4166666666666667
30,2,2013,24,10,135816,0.4166666666666667
30,1,2015,26,15,120482,0.5769230769230769
30,1,2014,26,10,144553,0.38461538461538464
30,1,2013,26,10,153641,0.38461538461538464
30,12,2015,0,0,0,
30,12,2014,25,10,137394,0.4
30,12,2013,24,10,169319,0.4166666666666667
30,11,2015,0,0,0,
30,11,2014,24,15,123840,0.625
30,11,2013,25,10,143988,0.4
30,10,2015,0,0,0,
30,10,2014,26,13,121973,0.5
30,10,2013,26,10,140421,0.38461538461538464
30,9,2015,0,0,0,
30,9,2014,26,12,122144,0.46153846153846156
30,9,2013,25,10,138834,0.4
30,8,2015,0,0,0,
30,8,2014,26,11,125628,0.4230769230769231
30,8,2013,27,12,154836,0.4444444444444444
31,7,2015,27,13,158504,0.48148148148148145
31,7,2014,27,13,153420,0.48148148148148145
31,7,2013,27,13,158488,0.48148148148148145
31,6,2015,26,12,148126,0.46153846153846156
31,6,2014,24,11,137953,0.4583333333333333
31,6,2013,25,10,137079,0.4
31,5,2015,23,11,135861,0.4782608695652174
31,5,2014,25,12,144253,0.48
31,5,2013,24,13,140352,0.5416666666666666
31,4,2015,24,12,143557,0.5
31,4,2014,24,12,146269,0.5
31,4,2013,25,12,135009,0.48
31,3,2015,26,12,148878,0.46153846153846156
31,3,2014,26,11,138617,0.4230769230769231
31,3,2013,25,15,156745,0.6
31,2,2015,24,10,133969,0.4166666666666667
31,2,2014,24,10,130434,0.4166666666666667
31,2,2013,24,10,132259,0.4166666666666667
31,1,2015,26,15,154009,0.5769230769230769
31,1,2014,26,10,143806,0.38461538461538464
31,1,2013,26,10,141255,0.38461538461538464
31,12,2015,0,0,0,
31,12,2014,25,10,194379,0.4
31,12,2013,24,10,186492,0.4166666666666667
31,11,2015,0,0,0,
31,11,2014,25,15,166768,0.6
31,11,2013,26,10,154138,0.38461538461538464
31,10,2015,0,0,0,
31,10,2014,26,13,149050,0.5
31,10,2013,26,10,136594,0.38461538461538464
31,9,2015,0,0,0,
31,9,2014,26,12,146047,0.46153846153846156
31,9,2013,25,10,129436,0.4
31,8,2015,0,0,0,
31,8,2014,26,11,155227,0.4230769230769231
31,8,2013,27,12,159169,0.4444444444444444
32,7,2015,27,13,120210,0.48148148148148145
32,7,2014,0,0,0,
32,7,2013,27,13,117475,0.48148148148148145
32,6,2015,25,12,106959,0.48
32,6,2014,23,11,102106,0.4782608695652174
32,6,2013,25,10,95192,0.4
32,5,2015,23,11,94854,0.4782608695652174
32,5,2014,25,12,101149,0.48
32,5,2013,23,13,96621,0.5652173913043478
32,4,2015,24,12,104259,0.5
32,4,2014,24,12,107105,0.5
32,4,2013,25,12,98897,0.48
32,3,2015,26,12,104826,0.46153846153846156
32,3,2014,26,11,99662,0.4230769230769231
32,3,2013,25,15,97871,0.6
32,2,2015,24,10,87197,0.4166666666666667
32,2,2014,24,10,92529,0.4166666666666667
32,2,2013,24,10,88042,0.4166666666666667
32,1,2015,25,15,104505,0.6
32,1,2014,25,10,100247,0.4
32,1,2013,26,10,99100,0.38461538461538464
32,12,2015,0,0,0,
32,12,2014,0,0,0,
32,12,2013,24,10,117691,0.4166666666666667
32,11,2015,0,0,0,
32,11,2014,0,0,0,
32,11,2013,25,10,99683,0.4
32,10,2015,0,0,0,
32,10,2014,0,0,0,
32,10,2013,26,10,104795,0.38461538461538464
32,9,2015,0,0,0,
32,9,2014,0,0,0,
32,9,2013,25,10,90273,0.4
32,8,2015,0,0,0,
32,8,2014,0,0,0,
32,8,2013,25,12,94869,0.48
33,7,2015,27,13,213368,0.48148148148148145
33,7,2014,27,13,216547,0.48148148148148145
33,7,2013,27,13,228081,0.48148148148148145
33,6,2015,25,12,219796,0.48
33,6,2014,23,11,196908,0.4782608695652174
33,6,2013,25,10,196954,0.4
33,5,2015,23,11,205527,0.4782608695652174
33,5,2014,25,12,211170,0.48
33,5,2013,23,13,209083,0.5652173913043478
33,4,2015,24,12,205342,0.5
33,4,2014,24,12,205519,0.5
33,4,2013,25,12,226965,0.48
33,3,2015,26,12,213936,0.46153846153846156
33,3,2014,26,11,205170,0.4230769230769231
33,3,2013,25,15,241341,0.6
33,2,2015,24,10,198754,0.4166666666666667
33,2,2014,24,10,197998,0.4166666666666667
33,2,2013,24,10,209747,0.4166666666666667
33,1,2015,26,15,215496,0.5769230769230769
33,1,2014,26,10,206110,0.38461538461538464
33,1,2013,26,10,216596,0.38461538461538464
33,12,2015,0,0,0,
33,12,2014,25,10,242999,0.4
33,12,2013,24,10,238602,0.4166666666666667
33,11,2015,0,0,0,
33,11,2014,24,15,213133,0.625
33,11,2013,25,10,205470,0.4
33,10,2015,0,0,0,
33,10,2014,26,13,205992,0.5
33,10,2013,26,10,204614,0.38461538461538464
33,9,2015,0,0,0,
33,9,2014,26,12,202562,0.46153846153846156
33,9,2013,25,10,197086,0.4
33,8,2015,0,0,0,
33,8,2014,26,11,208213,0.4230769230769231
33,8,2013,27,12,213079,0.4444444444444444
34,7,2015,27,13,228254,0.48148148148148145
34,7,2014,27,13,217154,0.48148148148148145
34,7,2013,27,13,203692,0.48148148148148145
34,6,2015,26,12,220705,0.46153846153846156
34,6,2014,24,11,202838,0.4583333333333333
34,6,2013,25,10,203344,0.4
34,5,2015,23,11,192660,0.4782608695652174
34,5,2014,25,12,207954,0.48
34,5,2013,24,13,198972,0.5416666666666666
34,4,2015,24,12,203866,0.5
34,4,2014,24,12,198402,0.5
34,4,2013,25,12,200032,0.48
34,3,2015,26,12,207802,0.46153846153846156
34,3,2014,26,11,201124,0.4230769230769231
34,3,2013,25,15,208326,0.6
34,2,2015,24,10,181702,0.4166666666666667
34,2,2014,24,10,183676,0.4166666666666667
34,2,2013,24,10,182655,0.4166666666666667
34,1,2015,26,15,204892,0.5769230769230769
34,1,2014,26,10,193460,0.38461538461538464
34,1,2013,26,10,195034,0.38461538461538464
34,12,2015,0,0,0,
34,12,2014,25,10,235466,0.4
34,12,2013,24,10,224415,0.4166666666666667
34,11,2015,0,0,0,
34,11,2014,25,15,212756,0.6
34,11,2013,26,10,199917,0.38461538461538464
34,10,2015,0,0,0,
34,10,2014,26,13,203211,0.5
34,10,2013,26,10,189961,0.38461538461538464
34,9,2015,0,0,0,
34,9,2014,26,12,201903,0.46153846153846156
34,9,2013,25,10,185479,0.4
34,8,2015,0,0,0,
34,8,2014,26,11,199099,0.4230769230769231
34,8,2013,27,12,207934,0.4444444444444444
35,7,2015,27,13,285627,0.48148148148148145
35,7,2014,27,13,263599,0.48148148148148145
35,7,2013,27,13,257913,0.48148148148148145
35,6,2015,25,12,315689,0.48
35,6,2014,23,11,247601,0.4782608695652174
35,6,2013,25,10,213784,0.4
35,5,2015,23,11,271623,0.4782608695652174
35,5,2014,25,12,238408,0.48
35,5,2013,23,13,207593,0.5652173913043478
35,4,2015,24,12,271181,0.5
35,4,2014,24,12,229643,0.5
35,4,2013,25,12,215783,0.48
35,3,2015,26,12,276096,0.46153846153846156
35,3,2014,26,11,241247,0.4230769230769231
35,3,2013,25,15,238759,0.6
35,2,2015,24,10,227489,0.4166666666666667
35,2,2014,24,10,216693,0.4166666666666667
35,2,2013,24,10,197723,0.4166666666666667
35,1,2015,26,15,261894,0.5769230769230769
35,1,2014,26,10,233522,0.38461538461538464
35,1,2013,26,10,203724,0.38461538461538464
35,12,2015,0,0,0,
35,12,2014,25,10,291773,0.4
35,12,2013,24,10,264094,0.4166666666666667
35,11,2015,0,0,0,
35,11,2014,24,15,252713,0.625
35,11,2013,25,10,225854,0.4
35,10,2015,0,0,0,
35,10,2014,26,13,235070,0.5
35,10,2013,26,10,224446,0.38461538461538464
35,9,2015,0,0,0,
35,9,2014,26,12,251875,0.46153846153846156
35,9,2013,25,10,218551,0.4
35,8,2015,0,0,0,
35,8,2014,26,11,244172,0.4230769230769231
35,8,2013,27,12,234554,0.4444444444444444
36,7,2015,27,13,276316,0.48148148148148145
36,7,2014,0,0,0,
36,7,2013,27,13,252473,0.48148148148148145
36,6,2015,25,12,247592,0.48
36,6,2014,23,11,217774,0.4782608695652174
36,6,2013,25,10,230208,0.4
36,5,2015,23,11,229336,0.4782608695652174
36,5,2014,25,12,239714,0.48
36,5,2013,23,13,226230,0.5652173913043478
36,4,2015,24,12,234281,0.5
36,4,2014,24,12,227955,0.5
36,4,2013,25,12,234608,0.48
36,3,2015,26,12,251322,0.46153846153846156
36,3,2014,26,11,224774,0.4230769230769231
36,3,2013,25,15,245242,0.6
36,2,2015,24,10,223847,0.4166666666666667
36,2,2014,24,10,211755,0.4166666666666667
36,2,2013,24,10,212370,0.4166666666666667
36,1,2015,25,15,226790,0.6
36,1,2014,25,10,211540,0.4
36,1,2013,26,10,220481,0.38461538461538464
36,12,2015,0,0,0,
36,12,2014,0,0,0,
36,12,2013,24,10,247405,0.4166666666666667
36,11,2015,0,0,0,
36,11,2014,0,0,0,
36,11,2013,25,10,231667,0.4
36,10,2015,0,0,0,
36,10,2014,0,0,0,
36,10,2013,26,10,245879,0.38461538461538464
36,9,2015,0,0,0,
36,9,2014,0,0,0,
36,9,2013,25,10,221884,0.4
36,8,2015,0,0,0,
36,8,2014,0,0,0,
36,8,2013,26,12,232740,0.46153846153846156
37,7,2015,27,13,184115,0.48148148148148145
37,7,2014,27,13,182837,0.48148148148148145
37,7,2013,27,13,208181,0.48148148148148145
37,6,2015,26,12,173225,0.46153846153846156
37,6,2014,24,11,169130,0.4583333333333333
37,6,2013,25,10,175716,0.4
37,5,2015,23,11,164816,0.4782608695652174
37,5,2014,25,12,180865,0.48
37,5,2013,24,13,186318,0.5416666666666666
37,4,2015,24,12,170409,0.5
37,4,2014,24,12,169856,0.5
37,4,2013,25,12,171647,0.48
37,3,2015,26,12,165342,0.46153846153846156
37,3,2014,26,11,166776,0.4230769230769231
37,3,2013,25,15,198036,0.6
37,2,2015,24,10,151586,0.4166666666666667
37,2,2014,24,10,155953,0.4166666666666667
37,2,2013,24,10,167255,0.4166666666666667
37,1,2015,25,15,180627,0.6
37,1,2014,25,10,167321,0.4
37,1,2013,26,10,175487,0.38461538461538464
37,12,2015,0,0,0,
37,12,2014,25,10,224407,0.4
37,12,2013,24,10,230415,0.4166666666666667
37,11,2015,0,0,0,
37,11,2014,25,15,182882,0.6
37,11,2013,26,10,201280,0.38461538461538464
37,10,2015,0,0,0,
37,10,2014,25,13,171381,0.52
37,10,2013,25,10,173148,0.4
37,9,2015,0,0,0,
37,9,2014,26,12,169580,0.46153846153846156
37,9,2013,25,10,167322,0.4
37,8,2015,0,0,0,
37,8,2014,26,11,172540,0.4230769230769231
37,8,2013,27,12,190600,0.4444444444444444
38,7,2015,27,13,162411,0.48148148148148145
38,7,2014,27,13,156222,0.48148148148148145
38,7,2013,27,13,175533,0.48148148148148145
38,6,2015,25,12,168228,0.48
38,6,2014,23,11,139545,0.4782608695652174
38,6,2013,25,10,141027,0.4
38,5,2015,23,11,153746,0.4782608695652174
38,5,2014,25,12,154188,0.48
