Store,Year,Promo,Sales,Quarter,Customers,Open,PromoFrequencyRatio,YearQuarter,prev1Quarter,prevQuarterChange
32,2015,37,296528,1,34274,75,0.4933333333333334,9,296528.0,296528.0
32,2014,31,292438,1,34886,75,0.4133333333333333,5,-29731.0,-49283.0
32,2013,35,285013,1,33708,75,0.4666666666666667,1,0.0,0.0
32,2015,35,306072,2,35214,72,0.4861111111111111,10,9544.0,-286984.0
32,2014,35,310360,2,35976,72,0.4861111111111111,6,17922.0,47653.0
32,2013,35,290710,2,35150,73,0.4794520547945205,2,5697.0,5697.0
32,2015,13,120210,3,13315,27,0.4814814814814815,11,-185862.0,-195406.0
32,2014,0,0,3,0,0,,7,-310360.0,-328282.0
32,2013,35,302617,3,35383,77,0.4545454545454545,3,11907.0,6210.0
32,2015,0,0,4,0,0,,12,-120210.0,65652.0
32,2014,0,0,4,0,0,,8,0.0,310360.0
32,2013,30,322169,4,38427,75,0.4,4,19552.0,7645.0
33,2015,37,628186,1,61978,76,0.4868421052631579,9,-33938.0,-68740.0
33,2014,31,609278,1,62394,76,0.4078947368421053,5,-39408.0,-49848.0
33,2013,35,667684,1,65835,75,0.4666666666666667,1,0.0,0.0
33,2015,35,630665,2,60769,72,0.4861111111111111,10,2479.0,36417.0
33,2014,35,613597,2,61206,72,0.4861111111111111,6,4319.0,43727.0
33,2013,35,633002,2,63574,73,0.4794520547945205,2,-34682.0,-34682.0
33,2015,13,213368,3,20046,27,0.4814814814814815,11,-417297.0,-419776.0
33,2014,36,627322,3,62403,79,0.4556962025316456,7,13725.0,9406.0
33,2013,35,638246,3,64600,79,0.4430379746835443,3,5244.0,39926.0
33,2015,0,0,4,0,0,,12,-213368.0,203929.0
33,2014,38,662124,4,64422,75,0.5066666666666667,8,34802.0,21077.0
33,2013,30,648686,4,64258,75,0.4,4,10440.0,5196.0
34,2015,37,594396,1,74078,76,0.4868421052631579,9,-57037.0,-90314.0
34,2014,31,578260,1,73486,76,0.4078947368421053,5,-36033.0,-53221.0
34,2013,35,586015,1,74694,75,0.4666666666666667,1,0.0,0.0
34,2015,35,617231,2,74147,73,0.4794520547945205,10,22835.0,79872.0
34,2014,35,609194,2,74469,73,0.4794520547945205,6,30934.0,66967.0
34,2013,35,602348,2,74716,74,0.472972972972973,2,16333.0,16333.0
34,2015,13,228254,3,26592,27,0.4814814814814815,11,-388977.0,-411812.0
34,2014,36,618156,3,76562,79,0.4556962025316456,7,8962.0,-21972.0
34,2013,35,597105,3,75338,79,0.4430379746835443,3,-5243.0,-21576.0
34,2015,0,0,4,0,0,,12,-228254.0,160723.0
34,2014,38,651433,4,78343,76,0.5,8,33277.0,24315.0
34,2013,30,614293,4,76447,76,0.3947368421052632,4,17188.0,22431.0
35,2015,37,765479,1,56625,76,0.4868421052631579,9,-14077.0,-33987.0
35,2014,31,691462,1,53825,76,0.4078947368421053,5,-22932.0,-26308.0
35,2013,35,640206,1,49863,75,0.4666666666666667,1,0.0,0.0
35,2015,35,858493,2,60652,72,0.4861111111111111,10,93014.0,107091.0
35,2014,35,715652,2,54878,72,0.4861111111111111,6,24190.0,47122.0
35,2013,35,637160,2,50491,73,0.4794520547945205,2,-3046.0,-3046.0
35,2015,13,285627,3,19082,27,0.4814814814814815,11,-572866.0,-665880.0
35,2014,36,759646,3,57496,79,0.4556962025316456,7,43994.0,19804.0
35,2013,35,711018,3,54892,79,0.4430379746835443,3,73858.0,76904.0
35,2015,0,0,4,0,0,,12,-285627.0,287239.0
35,2014,38,779556,4,56462,75,0.5066666666666667,8,19910.0,-24084.0
35,2013,30,714394,4,54135,75,0.4,4,3376.0,-70482.0
36,2015,37,701959,1,78146,75,0.4933333333333334,9,701959.0,701959.0
36,2014,31,648069,1,78659,75,0.4133333333333333,5,-76882.0,-94736.0
36,2013,35,678093,1,82061,75,0.4666666666666667,1,0.0,0.0
36,2015,35,711209,2,78260,72,0.4861111111111111,10,9250.0,-692709.0
36,2014,35,685443,2,79237,72,0.4861111111111111,6,37374.0,114256.0
36,2013,35,691046,2,83607,73,0.4794520547945205,2,12953.0,12953.0
36,2015,13,276316,3,29916,27,0.4814814814814815,11,-434893.0,-444143.0
36,2014,0,0,3,0,0,,7,-685443.0,-722817.0
36,2013,35,707097,3,84712,78,0.4487179487179487,3,16051.0,3098.0
36,2015,0,0,4,0,0,,12,-276316.0,158577.0
36,2014,0,0,4,0,0,,8,0.0,685443.0
36,2013,30,724951,4,83580,75,0.4,4,17854.0,1803.0
37,2015,37,497555,1,56064,75,0.4933333333333334,9,-81115.0,-134828.0
37,2014,31,490050,1,55000,75,0.4133333333333333,5,-114793.0,-153533.0
37,2013,35,540778,1,62044,75,0.4666666666666667,1,0.0,0.0
37,2015,35,508450,2,54425,73,0.4794520547945205,10,10895.0,92010.0
37,2014,35,519851,2,55802,73,0.4794520547945205,6,29801.0,144594.0
37,2013,35,533681,2,59780,74,0.472972972972973,2,-7097.0,-7097.0
37,2015,13,184115,3,19255,27,0.4814814814814815,11,-324335.0,-335230.0
37,2014,36,524957,3,57787,79,0.4556962025316456,7,5106.0,-24695.0
37,2013,35,566103,3,62879,79,0.4430379746835443,3,32422.0,39519.0
37,2015,0,0,4,0,0,,12,-184115.0,140220.0
37,2014,38,578670,4,61544,75,0.5066666666666667,8,53713.0,48607.0
37,2013,30,604843,4,64671,75,0.4,4,38740.0,6318.0
38,2015,37,451287,1,40862,76,0.4868421052631579,9,-23995.0,-45204.0
38,2014,31,436323,1,39564,76,0.4078947368421053,5,-8038.0,3643.0
38,2013,35,437061,1,39879,75,0.4666666666666667,1,0.0,0.0
38,2015,35,477001,2,40955,72,0.4861111111111111,10,25714.0,49709.0
38,2014,35,445484,2,39612,72,0.4861111111111111,6,9161.0,17199.0
38,2013,35,438292,2,39365,73,0.4794520547945205,2,1231.0,1231.0
38,2015,13,162411,3,13913,27,0.4814814814814815,11,-314590.0,-340304.0
38,2014,36,454073,3,40322,79,0.4556962025316456,7,8589.0,-572.0
38,2013,35,456042,3,40698,79,0.4430379746835443,3,17750.0,16519.0
38,2015,0,0,4,0,0,,12,-162411.0,152179.0
38,2014,38,475282,4,41960,75,0.5066666666666667,8,21209.0,12620.0
38,2013,30,444361,4,39904,75,0.4,4,-11681.0,-29431.0
39,2015,37,361661,1,46361,76,0.4868421052631579,9,-25610.0,-43023.0
39,2014,31,359774,1,47120,76,0.4078947368421053,5,-8164.0,-21572.0
39,2013,35,318246,1,44313,75,0.4666666666666667,1,0.0,0.0
39,2015,35,445802,2,54850,72,0.4861111111111111,10,84141.0,109751.0
39,2014,35,370706,2,47031,72,0.4861111111111111,6,10932.0,19096.0
39,2013,35,315049,2,43470,73,0.4794520547945205,2,-3197.0,-3197.0
39,2015,13,129318,3,15765,27,0.4814814814814815,11,-316484.0,-400625.0
39,2014,36,369858,3,47608,79,0.4556962025316456,7,-848.0,-11780.0
39,2013,35,354530,3,47798,79,0.4430379746835443,3,39481.0,42678.0
39,2015,0,0,4,0,0,,12,-129318.0,187166.0
39,2014,38,387271,4,48252,75,0.5066666666666667,8,17413.0,18261.0
39,2013,30,367938,4,47903,75,0.4,4,13408.0,-26073.0
40,2015,37,304135,1,40878,75,0.4933333333333334,9,-96842.0,-93165.0
40,2014,31,352540,1,48207,75,0.4133333333333333,5,-67903.0,-95918.0
40,2013,35,346213,1,46855,74,0.472972972972973,1,0.0,0.0
40,2015,35,325759,2,43115,72,0.4861111111111111,10,21624.0,118466.0
40,2014,35,368902,2,49378,72,0.4861111111111111,6,16362.0,84265.0
40,2013,35,367789,2,50050,73,0.4794520547945205,2,21576.0,21576.0
40,2015,13,120375,3,15581,27,0.4814814814814815,11,-205384.0,-227008.0
40,2014,36,404654,3,54421,79,0.4556962025316456,7,35752.0,19390.0
40,2013,35,392428,3,52799,79,0.4430379746835443,3,24639.0,3063.0
40,2015,0,0,4,0,0,,12,-120375.0,85009.0
40,2014,38,400977,4,55069,75,0.5066666666666667,8,-3677.0,-39429.0
40,2013,30,420443,4,58772,75,0.4,4,28015.0,3376.0
41,2015,37,447233,1,32462,75,0.4933333333333334,9,447233.0,447233.0
41,2014,31,402594,1,30062,75,0.4133333333333333,5,-20365.0,-54673.0
41,2013,35,312793,1,24437,75,0.4666666666666667,1,0.0,0.0
41,2015,35,453502,2,32759,72,0.4861111111111111,10,6269.0,-440964.0
41,2014,35,421729,2,31010,72,0.4861111111111111,6,19135.0,39500.0
41,2013,35,318007,2,25267,73,0.4794520547945205,2,5214.0,5214.0
41,2015,13,150939,3,11274,27,0.4814814814814815,11,-302563.0,-308832.0
41,2014,0,0,3,0,0,,7,-421729.0,-440864.0
41,2013,35,388651,3,29392,78,0.4487179487179487,3,70644.0,65430.0
41,2015,0,0,4,0,0,,12,-150939.0,151624.0
41,2014,0,0,4,0,0,,8,0.0,421729.0
41,2013,30,422959,4,30868,75,0.4,4,34308.0,-36336.0
42,2015,37,801257,1,83710,76,0.4868421052631579,9,-49313.0,-119482.0
42,2014,31,754944,1,83372,76,0.4078947368421053,5,-43290.0,-101736.0
42,2013,35,712097,1,78656,75,0.4666666666666667,1,0.0,0.0
42,2015,35,788965,2,81866,72,0.4861111111111111,10,-12292.0,37021.0
42,2014,35,746442,2,80549,72,0.4861111111111111,6,-8502.0,34788.0
42,2013,35,694115,2,79061,73,0.4794520547945205,2,-17982.0,-17982.0
42,2015,13,261955,3,27418,27,0.4814814814814815,11,-527010.0,-514718.0
42,2014,36,780401,3,85381,79,0.4556962025316456,7,33959.0,42461.0
42,2013,35,739788,3,83431,79,0.4430379746835443,3,45673.0,63655.0
42,2015,0,0,4,0,0,,12,-261955.0,265055.0
42,2014,38,850570,4,88037,75,0.5066666666666667,8,70169.0,36210.0
42,2013,30,798234,4,85457,75,0.4,4,58446.0,12773.0
43,2015,37,475651,1,43005,76,0.4868421052631579,9,-47703.0,-57746.0
43,2014,31,520822,1,46471,76,0.4078947368421053,5,-26135.0,-55295.0
43,2013,35,534409,1,47555,75,0.4666666666666667,1,0.0,0.0
43,2015,35,486816,2,43498,72,0.4861111111111111,10,11165.0,58868.0
43,2014,35,518498,2,46254,72,0.4861111111111111,6,-2324.0,23811.0
43,2013,35,512096,2,46190,73,0.4794520547945205,2,-22313.0,-22313.0
43,2015,13,165339,3,14574,27,0.4814814814814815,11,-321477.0,-332642.0
43,2014,36,513311,3,46072,79,0.4556962025316456,7,-5187.0,-2863.0
43,2013,35,517797,3,46726,79,0.4430379746835443,3,5701.0,28014.0
43,2015,0,0,4,0,0,,12,-165339.0,156138.0
43,2014,38,523354,4,46514,75,0.5066666666666667,8,10043.0,15230.0
43,2013,30,546957,4,48455,75,0.4,4,29160.0,23459.0
44,2015,37,404005,1,47231,76,0.4868421052631579,9,-36832.0,-15892.0
44,2014,31,406653,1,48738,76,0.4078947368421053,5,-29421.0,-63421.0
44,2013,35,394510,1,46470,75,0.4666666666666667,1,0.0,0.0
44,2015,35,403167,2,46134,73,0.4794520547945205,10,-838.0,35994.0
44,2014,35,415871,2,49063,73,0.4794520547945205,6,9218.0,38639.0
44,2013,35,390893,2,46005,74,0.472972972972973,2,-3617.0,-3617.0
44,2015,13,139283,3,15691,27,0.4814814814814815,11,-263884.0,-263046.0
44,2014,36,461777,3,54176,79,0.4556962025316456,7,45906.0,36688.0
44,2013,35,402074,3,47026,79,0.4430379746835443,3,11181.0,14798.0
44,2015,0,0,4,0,0,,12,-139283.0,124601.0
44,2014,38,440837,4,50718,76,0.5,8,-20940.0,-66846.0
44,2013,30,436074,4,50554,76,0.3947368421052632,4,34000.0,22819.0
45,2015,37,393092,1,30241,76,0.4868421052631579,9,-40670.0,-78740.0
45,2014,31,369579,1,29284,76,0.4078947368421053,5,-53928.0,-54297.0
45,2013,35,397051,1,31322,75,0.4666666666666667,1,0.0,0.0
45,2015,35,400497,2,30483,72,0.4861111111111111,10,7405.0,48075.0
45,2014,35,384065,2,30190,72,0.4861111111111111,6,14486.0,68414.0
45,2013,35,399530,2,31459,73,0.4794520547945205,2,2479.0,2479.0
45,2015,13,146545,3,10997,27,0.4814814814814815,11,-253952.0,-261357.0
45,2014,36,395692,3,30740,79,0.4556962025316456,7,11627.0,-2859.0
45,2013,35,423138,3,32904,79,0.4430379746835443,3,23608.0,21129.0
45,2015,0,0,4,0,0,,12,-146545.0,107407.0
45,2014,38,433762,4,33314,75,0.5066666666666667,8,38070.0,26443.0
45,2013,30,423507,4,32648,75,0.4,4,369.0,-23239.0
46,2015,37,405472,1,49316,75,0.4933333333333334,9,405472.0,405472.0
46,2014,31,390185,1,48858,75,0.4133333333333333,5,-40744.0,-81317.0
46,2013,35,376070,1,48164,75,0.4666666666666667,1,0.0,0.0
46,2015,35,411063,2,47937,72,0.4861111111111111,10,5591.0,-399881.0
46,2014,35,408269,2,49508,72,0.4861111111111111,6,18084.0,58828.0
46,2013,35,376999,2,47984,73,0.4794520547945205,2,929.0,929.0
46,2015,13,139782,3,17071,27,0.4814814814814815,11,-271281.0,-276872.0
46,2014,0,0,3,0,0,,7,-408269.0,-426353.0
46,2013,35,390356,3,49265,78,0.4487179487179487,3,13357.0,12428.0
46,2015,0,0,4,0,0,,12,-139782.0,131499.0
46,2014,0,0,4,0,0,,8,0.0,408269.0
46,2013,30,430929,4,52729,75,0.4,4,40573.0,27216.0
47,2015,37,555723,1,69984,76,0.4868421052631579,9,-67818.0,-128680.0
47,2014,31,497787,1,67213,76,0.4078947368421053,5,-49704.0,-78747.0
47,2013,35,527215,1,70145,75,0.4666666666666667,1,0.0,0.0
47,2015,35,575678,2,70042,73,0.4794520547945205,10,19955.0,87773.0
47,2014,35,518775,2,67846,73,0.4794520547945205,6,20988.0,70692.0
47,2013,35,481496,2,65313,74,0.472972972972973,2,-45719.0,-45719.0
47,2015,13,192927,3,23713,27,0.4814814814814815,11,-382751.0,-402706.0
47,2014,36,562679,3,71568,79,0.4556962025316456,7,43904.0,22916.0
47,2013,35,518448,3,69536,79,0.4430379746835443,3,36952.0,82671.0
47,2015,0,0,4,0,0,,12,-192927.0,189824.0
47,2014,38,623541,4,75788,76,0.5,8,60862.0,16958.0
47,2013,30,547491,4,70642,76,0.3947368421052632,4,29043.0,-7909.0
48,2015,37,276088,1,28706,76,0.4868421052631579,9,-30738.0,-69282.0
48,2014,31,297918,1,33296,76,0.4078947368421053,5,-34964.0,-56697.0
48,2013,35,320852,1,36311,75,0.4666666666666667,1,0.0,0.0
48,2015,35,271905,2,28930,73,0.4794520547945205,10,-4183.0,26555.0
48,2014,35,289803,2,31850,73,0.4794520547945205,6,-8115.0,26849.0
48,2013,35,317597,2,35900,74,0.472972972972973,2,-3255.0,-3255.0
48,2015,13,91712,3,9605,27,0.4814814814814815,11,-180193.0,-176010.0
48,2014,36,268282,3,28747,79,0.4556962025316456,7,-21521.0,-13406.0
48,2013,35,311149,3,35374,79,0.4430379746835443,3,-6448.0,-3193.0
48,2015,0,0,4,0,0,,12,-91712.0,88481.0
48,2014,38,306826,4,31406,76,0.5,8,38544.0,60065.0
48,2013,30,332882,4,36394,76,0.3947368421052632,4,21733.0,28181.0
49,2015,37,549809,1,40042,75,0.4933333333333334,9,-69641.0,-115936.0
49,2014,31,509077,1,38202,75,0.4133333333333333,5,-56317.0,-86416.0
49,2013,35,491768,1,36713,75,0.4666666666666667,1,0.0,0.0
49,2015,35,578343,2,41168,72,0.4861111111111111,10,28534.0,98175.0
49,2014,35,548960,2,39611,72,0.4861111111111111,6,39883.0,96200.0
49,2013,35,490139,2,37031,73,0.4794520547945205,2,-1629.0,-1629.0
49,2015,13,213906,3,14979,27,0.4814814814814815,11,-364437.0,-392971.0
49,2014,36,573155,3,41780,79,0.4556962025316456,7,24195.0,-15688.0
49,2013,35,535295,3,39492,79,0.4430379746835443,3,45156.0,46785.0
49,2015,0,0,4,0,0,,12,-213906.0,150531.0
49,2014,38,619450,4,43424,75,0.5066666666666667,8,46295.0,22100.0
49,2013,30,565394,4,40695,75,0.4,4,30099.0,-15057.0
50,2015,37,315637,1,27155,76,0.4868421052631579,9,-28996.0,-52815.0
50,2014,31,298064,1,25474,76,0.4078947368421053,5,-31864.0,-37025.0
50,2013,35,304547,1,25715,75,0.4666666666666667,1,0.0,0.0
50,2015,35,339513,2,28322,72,0.4861111111111111,10,23876.0,52872.0
50,2014,35,311176,2,26115,72,0.4861111111111111,6,13112.0,44976.0
50,2013,35,303267,2,25646,73,0.4794520547945205,2,-1280.0,-1280.0
50,2015,13,123133,3,9950,27,0.4814814814814815,11,-216380.0,-240256.0
50,2014,36,320814,3,27210,79,0.4556962025316456,7,9638.0,-3474.0
50,2013,35,324767,3,27295,79,0.4430379746835443,3,21500.0,22780.0
50,2015,0,0,4,0,0,,12,-123133.0,93247.0
50,2014,38,344633,4,28836,75,0.5066666666666667,8,23819.0,14181.0
50,2013,30,329928,4,27787,75,0.4,4,5161.0,-16339.0
51,2015,37,506315,1,36383,75,0.4933333333333334,9,506315.0,506315.0
51,2014,31,478486,1,35816,75,0.4133333333333333,5,-34456.0,-55554.0
51,2013,35,455801,1,35385,75,0.4666666666666667,1,0.0,0.0
51,2015,35,533892,2,37744,72,0.4861111111111111,10,27577.0,-478738.0
51,2014,35,509550,2,37136,72,0.4861111111111111,6,31064.0,65520.0
51,2013,35,466944,2,36397,73,0.4794520547945205,2,11143.0,11143.0
51,2015,13,196254,3,13709,27,0.4814814814814815,11,-337638.0,-365215.0
51,2014,0,0,3,0,0,,7,-509550.0,-540614.0
51,2013,35,491844,3,38186,78,0.4487179487179487,3,24900.0,13757.0
51,2015,0,0,4,0,0,,12,-196254.0,141384.0
51,2014,0,0,4,0,0,,8,0.0,509550.0
51,2013,30,512942,4,38370,75,0.4,4,21098.0,-3802.0
52,2015,37,481699,1,32400,75,0.4933333333333334,9,481699.0,481699.0
52,2014,31,596285,1,40486,75,0.4133333333333333,5,-62437.0,-110056.0
52,2013,35,554981,1,38511,75,0.4666666666666667,1,0.0,0.0
52,2015,35,490373,2,32436,72,0.4861111111111111,10,8674.0,-473025.0
52,2014,35,481591,2,33244,72,0.4861111111111111,6,-114694.0,-52257.0
52,2013,35,553503,2,38317,73,0.4794520547945205,2,-1478.0,-1478.0
52,2015,13,179485,3,11842,27,0.4814814814814815,11,-310888.0,-319562.0
52,2014,0,0,3,0,0,,7,-481591.0,-366897.0
52,2013,35,611103,3,42331,78,0.4487179487179487,3,57600.0,59078.0
52,2015,0,0,4,0,0,,12,-179485.0,131403.0
52,2014,0,0,4,0,0,,8,0.0,481591.0
52,2013,30,658722,4,43609,75,0.4,4,47619.0,-9981.0
53,2015,37,391466,1,41361,76,0.4868421052631579,9,-63316.0,-112762.0
53,2014,31,361778,1,40051,76,0.4078947368421053,5,-66650.0,-84165.0
53,2013,35,380437,1,41819,75,0.4666666666666667,1,0.0,0.0
53,2015,35,396038,2,41803,73,0.4794520547945205,10,4572.0,67888.0
53,2014,35,380208,2,40853,73,0.4794520547945205,6,18430.0,85080.0
53,2013,35,367780,2,41172,74,0.472972972972973,2,-12657.0,-12657.0
53,2015,13,150443,3,15278,27,0.4814814814814815,11,-245595.0,-250167.0
53,2014,36,405336,3,44226,79,0.4556962025316456,7,25128.0,6698.0
53,2013,35,410913,3,45774,79,0.4430379746835443,3,43133.0,55790.0
53,2015,0,0,4,0,0,,12,-150443.0,95152.0
53,2014,38,454782,4,46909,76,0.5,8,49446.0,24318.0
53,2013,30,428428,4,45054,76,0.3947368421052632,4,17515.0,-25618.0
54,2015,37,581928,1,53797,75,0.4933333333333334,9,-88229.0,-168954.0
54,2014,31,554120,1,53464,75,0.4133333333333333,5,-94049.0,-152154.0
54,2013,35,587238,1,56988,75,0.4666666666666667,1,0.0,0.0
54,2015,35,606788,2,53047,74,0.472972972972973,10,24860.0,113089.0
54,2014,35,595093,2,54601,74,0.472972972972973,6,40973.0,135022.0
54,2013,35,570286,2,55120,75,0.4666666666666667,2,-16952.0,-16952.0
54,2015,13,214143,3,18208,27,0.4814814814814815,11,-392645.0,-417505.0
54,2014,36,589432,3,53825,79,0.4556962025316456,7,-5661.0,-46634.0
54,2013,35,590064,3,55517,79,0.4430379746835443,3,19778.0,36730.0
54,2015,0,0,4,0,0,,12,-214143.0,178502.0
54,2014,38,670157,4,59124,76,0.5,8,80725.0,86386.0
54,2013,30,648169,4,59735,76,0.3947368421052632,4,58105.0,38327.0
55,2015,37,378151,1,44743,76,0.4868421052631579,9,-36122.0,-99592.0
55,2014,31,338114,1,42609,76,0.4078947368421053,5,-7601.0,-86965.0
55,2013,35,353580,1,44887,75,0.4666666666666667,1,0.0,0.0
55,2015,35,389663,2,45368,73,0.4794520547945205,10,11512.0,47634.0
55,2014,35,358428,2,43307,73,0.4794520547945205,6,20314.0,27915.0
55,2013,35,257090,2,32487,74,0.472972972972973,2,-96490.0,-96490.0
55,2015,13,135044,3,15581,27,0.4814814814814815,11,-254619.0,-266131.0
55,2014,36,350803,3,43023,79,0.4556962025316456,7,-7625.0,-27939.0
55,2013,35,266351,3,33222,79,0.4430379746835443,3,9261.0,105751.0
55,2015,0,0,4,0,0,,12,-135044.0,119575.0
55,2014,38,414273,4,48336,74,0.5135135135135135,8,63470.0,71095.0
55,2013,30,345715,4,42429,74,0.40540540540540543,4,79364.0,70103.0
56,2015,37,601041,1,40989,76,0.4868421052631579,9,-43263.0,-103437.0
56,2014,31,491862,1,34799,76,0.4078947368421053,5,-26303.0,-89950.0
56,2013,35,521605,1,37111,75,0.4666666666666667,1,0.0,0.0
56,2015,35,614793,2,41751,72,0.4861111111111111,10,13752.0,57015.0
56,2014,35,551743,2,38167,72,0.4861111111111111,6,59881.0,86184.0
56,2013,35,507548,2,35979,73,0.4794520547945205,2,-14057.0,-14057.0
56,2015,13,228581,3,15374,27,0.4814814814814815,11,-386212.0,-399964.0
56,2014,36,584130,3,41125,79,0.4556962025316456,7,32387.0,-27494.0
56,2013,35,454518,3,31479,79,0.4430379746835443,3,-53030.0,-38973.0
56,2015,0,0,4,0,0,,12,-228581.0,157631.0
56,2014,38,644304,4,43552,76,0.5,8,60174.0,27787.0
56,2013,30,518165,4,35593,76,0.3947368421052632,4,63647.0,116677.0
57,2015,37,685911,1,65337,76,0.4868421052631579,9,-60013.0,-146852.0
57,2014,31,834874,1,78285,76,0.4078947368421053,5,-87179.0,-123857.0
57,2013,35,840485,1,78557,75,0.4666666666666667,1,0.0,0.0
57,2015,35,677213,2,63582,73,0.4794520547945205,10,-8698.0,51315.0
57,2014,35,851527,2,74233,66,0.5303030303030303,6,16653.0,103832.0
57,2013,35,811603,2,77913,74,0.472972972972973,2,-28882.0,-28882.0
57,2015,13,241583,3,22720,27,0.4814814814814815,11,-435630.0,-426932.0
57,2014,36,659085,3,65240,76,0.4736842105263158,7,-192442.0,-209095.0
57,2013,35,885375,3,83682,79,0.4430379746835443,3,73772.0,102654.0
57,2015,0,0,4,0,0,,12,-241583.0,194047.0
57,2014,38,745924,4,68658,74,0.5135135135135135,8,86839.0,279281.0
57,2013,30,922053,4,82954,74,0.40540540540540543,4,36678.0,-37094.0
58,2015,37,527136,1,40442,75,0.4933333333333334,9,527136.0,527136.0
58,2014,31,459611,1,37766,75,0.4133333333333333,5,-16169.0,-38951.0
58,2013,35,405483,1,35232,75,0.4666666666666667,1,0.0,0.0
58,2015,35,537458,2,40356,72,0.4861111111111111,10,10322.0,-516814.0
58,2014,35,488851,2,38864,72,0.4861111111111111,6,29240.0,45409.0
58,2013,35,412851,2,35453,73,0.4794520547945205,2,7368.0,7368.0
58,2015,13,187259,3,14276,27,0.4814814814814815,11,-350199.0,-360521.0
58,2014,0,0,3,0,0,,7,-488851.0,-518091.0
58,2013,35,452998,3,38174,79,0.4430379746835443,3,40147.0,32779.0
58,2015,0,0,4,0,0,,12,-187259.0,162940.0
58,2014,0,0,4,0,0,,8,0.0,488851.0
58,2013,30,475780,4,39128,75,0.4,4,22782.0,-17365.0
59,2015,37,418353,1,41963,76,0.4868421052631579,9,-24864.0,-58437.0
59,2014,31,411420,1,42797,76,0.4078947368421053,5,-25265.0,-43577.0
59,2013,35,404729,1,42893,75,0.4666666666666667,1,0.0,0.0
59,2015,35,417679,2,41009,73,0.4794520547945205,10,-674.0,24190.0
59,2014,35,407938,2,41869,73,0.4794520547945205,6,-3482.0,21783.0
59,2013,35,392356,2,41991,74,0.472972972972973,2,-12373.0,-12373.0
59,2015,13,141632,3,14004,27,0.4814814814814815,11,-276047.0,-275373.0
59,2014,36,409644,3,42251,79,0.4556962025316456,7,1706.0,5188.0
59,2013,35,418373,3,44459,79,0.4430379746835443,3,26017.0,38390.0
59,2015,0,0,4,0,0,,12,-141632.0,134415.0
59,2014,38,443217,4,43345,75,0.5066666666666667,8,33573.0,31867.0
59,2013,30,436685,4,44479,75,0.4,4,18312.0,-7705.0
60,2015,37,652513,1,56935,76,0.4868421052631579,9,-41765.0,-119260.0
60,2014,31,570469,1,52801,76,0.4078947368421053,5,-59918.0,-128476.0
60,2013,35,526654,1,48086,75,0.4666666666666667,1,0.0,0.0
60,2015,35,664411,2,56476,73,0.4794520547945205,10,11898.0,53663.0
60,2014,35,602910,2,53820,73,0.4794520547945205,6,32441.0,92359.0
60,2013,35,504561,2,47453,74,0.472972972972973,2,-22093.0,-22093.0
60,2015,13,241013,3,19829,27,0.4814814814814815,11,-423398.0,-435296.0
60,2014,36,616783,3,55298,79,0.4556962025316456,7,13873.0,-18568.0
60,2013,35,561829,3,52204,79,0.4430379746835443,3,57268.0,79361.0
60,2015,0,0,4,0,0,,12,-241013.0,182385.0
60,2014,38,694278,4,58321,74,0.5135135135135135,8,77495.0,63622.0
60,2013,30,630387,4,55286,74,0.40540540540540543,4,68558.0,11290.0
61,2015,37,376465,1,44517,75,0.4933333333333334,9,-26875.0,-48589.0
61,2014,31,353483,1,43293,75,0.4133333333333333,5,-26145.0,-92821.0
61,2013,35,286500,1,37434,75,0.4666666666666667,1,0.0,0.0
61,2015,35,372560,2,43507,72,0.4861111111111111,10,-3905.0,22970.0
